file_1_file_1_g3021	GSKIP
file_1_file_1_g3022	DNAH3
file_1_file_1_g3023	TMC5
file_1_file_1_g3024	TMC5
file_1_file_1_g3025	-
file_1_file_1_g3026	B3GALT1
file_1_file_1_g3027	-
file_1_file_1_g3028	MYH9
file_1_file_1_g3029	MYH9
file_1_file_1_g3030	IMPA2
file_1_file_1_g3031	-
file_1_file_1_g3032	-
file_1_file_1_g3034	TAL1
file_1_file_1_g3035	-
file_1_file_1_g3036	-
file_1_file_1_g3039	GNG13
file_1_file_1_g3040	-
file_1_file_1_g3041	-
file_1_file_1_g3042	-
file_1_file_1_g3043	ADGB
file_1_file_1_g3044	Cht7
file_1_file_1_g3045	-
file_1_file_1_g3046	THSD7A
file_1_file_1_g3047	SOCS2
file_2_8518_g	-
file_1_file_1_g3048	-
file_1_file_1_g3049	-
file_1_file_1_g3051	-
file_1_file_1_g3053	-
file_1_file_1_g3054	-
file_1_file_1_g3055	NUDCD3
file_1_file_1_g3056	-
file_1_file_1_g3057	TBC1D16
file_1_file_1_g3058	UBE2O
file_1_file_1_g3059	TMEM104
file_1_file_1_g3060	TNRC6C
file_1_file_1_g3061	CYGB
file_1_file_1_g3062	CYGB
file_1_file_1_g3063	CYGB
file_1_file_1_g3064	DOHH
file_1_file_1_g3065	RABGGTB
file_1_file_1_g3066	FOXJ1
file_1_file_1_g3067	APEH
file_1_file_1_g3068	-
file_1_file_1_g3069	-
file_1_file_1_g3070	-
file_1_file_1_g3071	B9D1
file_1_file_1_g3072	TCF20
file_1_file_1_g3073	DPH7
file_1_file_1_g3074	CDK2AP1
file_1_file_1_g3075	-
file_1_file_1_g3077	UNK
file_1_file_1_g3078	SNX8
file_1_file_1_g3079	H3F3A
file_1_file_1_g3080	-
file_1_file_1_g3081	-
file_1_file_1_g3082	RECQL
file_1_file_1_g3083	-
file_1_file_1_g3084	QPCT
file_1_file_1_g3086	ECHS1
file_1_file_1_g3087	NTPCR
file_1_file_1_g3088	-
file_1_file_1_g3089	-
file_1_file_1_g3090	-
file_1_file_1_g3091	-
file_1_file_1_g3092	-
file_1_file_1_g3093	cort
file_1_file_1_g3097	PARN
file_1_file_1_g3098	HEATR2
file_1_file_1_g3099	Pros54
file_1_file_1_g3103	AATK
file_1_file_1_g3104	WDR13
file_1_file_1_g3105	WASHC1
file_1_file_2_8583_g	WASHC1
file_1_file_1_g3106	DOME
file_1_file_1_g3107	KIAA0195
file_1_file_1_g3108	KIAA0195
file_1_file_1_g3109	MAP2K3
file_1_file_1_g3110	ERCC6
file_1_file_1_g3111	KIAA0020
file_1_file_1_g3112	DTYMK
file_1_file_1_g3113	DFFB
file_1_file_1_g3114	RRS1
file_1_file_1_g3115	INO80C
file_1_file_1_g3116	RRP9
file_1_file_1_g3117	SRSF2
file_1_file_1_g3118	-
file_1_file_1_g3121	NFX1
file_1_file_1_g3122	-
file_1_file_1_g3123	THSD7A
file_1_file_1_g3124	LLGL1
file_1_file_1_g3125	-
file_1_file_1_g3126	-
file_1_file_1_g3127	TTC26
file_1_file_1_g3128	-
file_1_file_1_g3129	WDR81
file_1_file_1_g3130	UMPS
file_1_file_1_g3131	-
file_1_file_1_g3132	Zbed6
file_1_file_1_g3133	-
file_1_file_1_g3134	-
file_1_file_1_g3137	ACTB
file_1_file_1_g3138	ACTG2
file_1_file_1_g3139	SUN1
file_1_file_1_g3141	FANCI
file_1_file_1_g3142	-
file_1_file_1_g3145	-
file_1_file_1_g3147	-
file_1_file_1_g3148	METRNL
file_1_file_1_g3149	-
file_1_file_1_g3150	-
file_1_file_1_g3151	-
file_1_file_1_g3152	EIF3D
file_1_file_1_g3153	-
file_1_file_1_g3154	-
file_1_file_1_g3155	ASPM
file_1_file_1_g3156	CLCN7
file_1_file_1_g3157	-
file_1_file_1_g3158	GATAd
file_1_file_1_g3159	WDR3
file_1_file_1_g3160	PRPSAP1
file_1_file_1_g3161	YARS2
file_1_file_1_g3162	ARHGAP17
file_1_file_1_g3165	MFSD11
file_1_file_1_g3166	TMEM70
file_1_file_1_g3167	TEX2
file_1_file_1_g3168	ERN1
file_1_file_1_g3169	ERN1
file_1_file_1_g3170	ANKRD27
file_1_file_1_g3172	-
file_1_file_1_g3174	GPRNNB1
file_1_file_1_g3176	-
file_1_file_1_g3177	-
file_1_file_1_g3179	NDUFB10
file_1_file_1_g3181	KIAA0430
file_1_file_1_g3182	PSMD12
file_1_file_1_g3183	-
file_1_file_1_g3184	INPP5E
file_1_file_1_g3185	INPP5E
file_1_file_1_g3186	-
file_1_file_1_g3187	-
file_1_file_1_g3188	-
file_1_file_1_g3189	RINT1
file_1_file_1_g3190	MBOAT7
file_1_file_1_g3191	-
file_1_file_1_g3193	-
file_1_file_1_g3194	CACNG7
file_1_file_1_g3195	-
file_1_file_1_g3196	SLC13A5
file_1_file_1_g3197	SLC13A5
file_1_file_1_g3198	SLC13A5
file_1_file_1_g3199	-
file_1_file_1_g3200	CCDC96
file_1_file_1_g3201	-
file_1_file_2_8683_g	-
file_1_file_1_g3202	-
file_1_file_1_g3203	-
file_1_file_1_g3204	-
file_1_file_1_g3205	-
file_1_file_1_g3206	-
file_1_file_1_g3207	rom-4
file_1_file_1_g3208	-
file_1_file_1_g3209	GET4
file_1_file_1_g3211	-
file_1_file_2_8694_g	-
file_1_file_1_g3212	SLC25A10
file_1_file_1_g3213	-
file_1_file_1_g3215	KIF19
file_1_file_1_g3216	-
file_1_file_1_g3217	TBL3
file_1_file_1_g3218	TMEM186
file_1_file_1_g3219	Mkk4
file_1_file_1_g3220	TWISTNB
file_1_file_1_g3221	MRPS7
file_1_file_1_g3222	-
file_1_file_1_g3223	ABCA3
file_1_file_1_g3224	ABCA3
file_1_file_1_g3225	USP31
file_1_file_1_g3227	Y-e
file_1_file_1_g3228	Y-e
file_1_file_1_g3229	Y-e
file_1_file_1_g3230	Y-e3
file_1_file_2_8714_g	Y-e3
file_1_file_1_g3231	ATP5O
file_1_file_1_g3232	-
file_1_file_1_g3233	Y-h
file_1_file_1_g3234	Y-h
file_1_file_1_g3235	-
file_1_file_1_g3236	-
file_1_file_1_g3237	-
file_1_file_1_g3238	DCXR
file_1_file_1_g3239	CSNK1E
file_1_file_1_g3240	BHLHA15
file_1_file_1_g3241	-
file_1_file_1_g3243	MRPL43
file_1_file_1_g3244	-
file_1_file_1_g3245	MRPL43
file_1_file_1_g3246	-
file_1_file_1_g3250	-
file_1_file_1_g3251	-
file_1_file_1_g3253	RPSA
file_1_file_1_g3254	sem-5
file_1_file_1_g3255	SLC25A27
file_1_file_1_g3256	-
file_1_file_1_g3257	ASUN
file_1_file_1_g3258	USP7
file_1_file_1_g3259	SDAD1
file_1_file_1_g3260	IFT140
file_1_file_1_g3261	NBN
file_1_file_1_g3262	RSL1D1
file_1_file_1_g3263	-
file_1_file_1_g3265	-
file_1_file_1_g3266	MBOAT1
file_1_file_1_g3267	-
file_1_file_1_g3268	DCUN1D3
file_1_file_1_g3269	GSPT1
file_1_file_1_g3270	RBBP6
file_1_file_1_g3271	-
file_1_file_1_g3274	-
file_1_file_1_g3275	-
file_1_file_1_g3276	-
file_1_file_1_g3278	NDE1
file_1_file_1_g3280	PHTF1
file_1_file_1_g3281	LUC7L
file_1_file_1_g3282	PHTF1
file_1_file_1_g3283	-
file_1_file_1_g3284	DNAI2
file_1_file_1_g3286	-
file_1_file_1_g3287	-
file_1_file_1_g3288	-
file_1_file_1_g3289	PDAP1
file_1_file_1_g3291	-
file_1_file_1_g3292	-
file_1_file_1_g3293	-
file_1_file_1_g3294	-
file_1_file_1_g3297	pst
file_1_file_1_g3299	FUT4
file_1_file_1_g3300	-
file_1_file_1_g3301	TM2D1
file_1_file_1_g3302	NUP214
file_1_file_1_g3303	-
file_1_file_1_g3304	-
file_1_file_1_g3305	-
file_1_file_1_g3306	-
file_1_file_2_8786_g	-
file_1_file_1_g3308	TAF1
file_1_file_1_g3309	-
file_1_file_1_g3310	-
file_1_file_1_g3311	-
file_1_file_1_g3312	PGAP1
file_1_file_1_g3313	SPCS1
file_1_file_1_g3314	STRAP
file_1_file_1_g3315	DBLOX
file_1_file_1_g3317	-
file_1_file_2_8797_g	-
file_1_file_1_g3318	SLC26A11
file_1_file_1_g3320	-
file_1_file_1_g3323	-
file_1_file_1_g3324	-
file_1_file_1_g3325	-
file_1_file_1_g3326	-
file_1_file_1_g3327	CYTH1
file_1_file_1_g3328	CYTH1
file_1_file_1_g3329	USP22
file_1_file_1_g3330	USP22
file_1_file_1_g3332	SPATA20
file_1_file_1_g3334	-
file_1_file_1_g3337	RHBDL3
file_1_file_1_g3338	PGS1
file_1_file_1_g3339	-
file_1_file_1_g3341	-
file_1_file_1_g3342	-
file_1_file_1_g3343	ZC3H10
file_1_file_1_g3345	-
file_1_file_1_g3346	-
file_1_file_1_g3347	SLC25A3
file_1_file_1_g3348	FBN1
file_1_file_1_g3349	FBN1
file_1_file_1_g3350	U2AF2
file_1_file_1_g3352	MRPS23
file_1_file_1_g3353	MRPS23
file_1_file_1_g3354	SAP130
file_1_file_1_g3355	KCTD5
file_1_file_1_g3356	PKN2
file_1_file_1_g3357	GID4
file_1_file_1_g3358	-
file_1_file_1_g3360	-
file_1_file_1_g3361	-
file_1_file_1_g3362	-
file_1_file_1_g3364	FAM20A
file_1_file_1_g3365	Eh
file_1_file_1_g3366	-
file_1_file_1_g3367	-
file_1_file_1_g3368	CHMP6
file_1_file_1_g3369	LUC7L3
file_1_file_2_8849_g	LUC7L3
file_1_file_1_g3370	GEMIN7
file_1_file_1_g3371	CACNA1G
file_1_file_1_g3372	HGS
file_1_file_1_g3373	LSM5
file_1_file_1_g3372	HGS
file_1_file_1_g3374	irk-2
file_1_file_1_g3375	irk-2
file_1_file_1_g3377	irk-2
file_1_file_1_g3378	CANT1
file_1_file_2_8857_g	CANT1
file_1_file_1_g3379	SLC25A38
file_1_file_1_g3380	TAGLN3
file_1_file_1_g3382	FUT4
file_1_file_2_8861_g	FUT4
file_1_file_1_g3383	FUT4
file_1_file_1_g3384	FUT4
file_1_file_2_8863_g	FUT4
file_1_file_1_g3385	-
file_1_file_1_g3386	CLEC16A
file_1_file_1_g3387	-
file_1_file_1_g3390	CHIP
file_1_file_1_g3391	-
file_1_file_1_g3392	MMEL1
file_1_file_1_g3393	-
file_1_file_1_g3394	PTGR1
file_1_file_1_g3396	-
file_1_file_1_g3397	UTP20
file_1_file_1_g3398	HAGH
file_1_file_1_g3399	-
file_1_file_1_g3400	HS3ST6
file_1_file_1_g3401	FA2H
file_1_file_1_g3402	HS3ST6
file_1_file_1_g3404	TSEN54
file_1_file_1_g3406	-
file_1_file_1_g3407	-
file_1_file_1_g3408	SYNGR1
file_1_file_1_g3409	KAT8
file_1_file_1_g3411	SLC26A11
file_1_file_1_g3412	-
file_1_file_1_g3413	WIPI2
file_1_file_1_g3415	NPLOC4
file_1_file_1_g3416	-
file_1_file_1_g3417	NPLOC4
file_1_file_1_g3418	DESI1
file_1_file_1_g3420	-
file_1_file_1_g3424	SLC26A11
file_1_file_1_g3427	EHF
file_1_file_1_g3428	-
file_1_file_1_g3429	-
file_1_file_1_g3430	Pdh
file_1_file_1_g3433	HPGD
file_1_file_1_g3434	HPGD
file_1_file_1_g3435	HPGD
file_1_file_1_g3436	HPGD
file_1_file_1_g3437	-
file_1_file_1_g3438	-
file_1_file_1_g3439	-
file_1_file_1_g3440	-
file_1_file_1_g3441	-
file_1_file_1_g3442	-
file_1_file_1_g3443	BIRC5
file_1_file_1_g3445	ATG12
file_1_file_1_g3448	-
file_1_file_1_g3449	-
file_1_file_1_g3450	SLC23A2
file_1_file_1_g3451	-
file_1_file_1_g3453	TNRC18
file_1_file_2_8932_g	-
file_1_file_1_g3454	-
file_1_file_1_g3455	SLC26A11
file_1_file_1_g3456	-
file_1_file_1_g3457	Myo15
file_1_file_1_g3458	-
file_1_file_1_g3459	-
file_1_file_1_g3461	-
file_1_file_1_g3462	-
file_1_file_1_g3463	SLC26A11
file_1_file_1_g3465	SHMT1
file_1_file_1_g3466	-
file_1_file_1_g3467	-
file_1_file_1_g3470	-
file_1_file_1_g3471	-
file_1_file_1_g3472	-
file_1_file_1_g3473	HIBADH
file_1_file_1_g3474	-
file_1_file_1_g3475	TTYH2
file_1_file_1_g3476	NUBP2
file_1_file_1_g3477	cry
file_1_file_1_g3478	MRPL12
file_1_file_1_g3479	-
file_1_file_2_8959_g	-
file_1_file_1_g3480	-
file_1_file_1_g3481	VPS18
file_1_file_1_g3482	ACADS
file_1_file_1_g3483	-
file_1_file_1_g3484	SQRDL
file_1_file_1_g3485	SQRDL
file_1_file_1_g3486	MYSM1
file_1_file_1_g3487	AXIN1
file_1_file_1_g3491	-
file_1_file_1_g3492	-
file_1_file_2_8975_g	NTHL1
file_1_file_1_g3493	NTHL1
file_1_file_1_g3494	-
file_1_file_1_g3495	DRG2
file_1_file_1_g3496	MICALL1
file_1_file_1_g3498	-
file_1_file_1_g3499	GPR143
file_1_file_1_g3501	AKAP10
file_1_file_1_g3502	-
file_1_file_1_g3505	Myo15
file_1_file_1_g3508	bud31
file_1_file_1_g3509	AGPS
file_1_file_1_g3510	AGPS
file_1_file_1_g3511	-
file_1_file_1_g3513	Sce
file_1_file_1_g3514	-
file_1_file_1_g3515	RPL22
file_1_file_1_g3516	ACO2
file_1_file_1_g3517	EXOC6
file_1_file_1_g3518	-
file_1_file_1_g3520	-
file_1_file_1_g3521	ADSL
file_1_file_1_g3522	-
file_1_file_1_g3523	HSDL2
file_1_file_1_g3524	ANKFN1
file_1_file_1_g3527	-
file_1_file_1_g7883	-
file_1_file_1_g7884	SLC35E1
file_1_file_1_g7886	-
file_1_file_1_g7895	CNKSR2
file_1_file_1_g7896	-
file_1_file_1_g7897	HSP90B1
file_1_file_1_g7898	LCA5
file_1_file_1_g7899	ABCB7
file_1_file_1_g7901	mad2
file_1_file_1_g7902	-
file_1_file_1_g7904	PRDM8
file_1_file_1_g7905	UNC5C
file_1_file_1_g7906	-
file_1_file_1_g7907	UNC5C
file_1_file_1_g7908	-
file_1_file_1_g7910	AMN
file_1_file_1_g7911	IFRD1
file_1_file_1_g7913	RFX3
file_1_file_1_g7914	-
file_1_file_1_g7915	DCAF15
file_1_file_1_g7916	NUP35
file_1_file_1_g7917	GID8
file_1_file_1_g7918	CHMP1B
file_1_file_1_g7919	SMS
file_1_file_1_g7920	EIF4E
file_1_file_1_g7921	EIF4E
file_1_file_1_g7922	RPGR
file_1_file_1_g7923	CTL6
file_1_file_1_g7925	-
file_1_file_1_g7926	-
file_1_file_1_g7927	-
file_1_file_1_g7928	FHL2
file_1_file_1_g7929	-
file_1_file_1_g7930	-
file_1_file_1_g7932	CEL
file_1_file_1_g7933	CEL
file_1_file_1_g7935	-
file_1_file_1_g7937	-
file_1_file_2_9086_g	UPRT
file_1_file_1_g7938	UPRT
file_1_file_1_g7940	-
file_1_file_1_g7941	GGCX
file_1_file_1_g7945	-
file_1_file_1_g7946	PDSS2
file_1_file_1_g7947	TET3
file_1_file_1_g7948	cxxc5
file_1_file_1_g7950	SPZ5
file_1_file_1_g7951	CdsA
file_1_file_1_g7952	-
file_1_file_1_g7953	STOX1
file_1_file_1_g7954	STOX1
file_1_file_1_g7956	-
file_1_file_1_g7957	-
file_1_file_1_g7958	DNAJC14
file_1_file_1_g7959	TSR1
file_1_file_1_g7960	Sec61alpha
file_1_file_1_g7961	MIDN
file_1_file_1_g7962	ABCD3
file_1_file_1_g7963	hsp70
file_1_file_1_g7964	-
file_1_file_1_g7966	CALR
file_1_file_1_g7967	GNL3
file_1_file_1_g7968	-
file_1_file_1_g7969	-
file_1_file_1_g7970	POLE4
file_1_file_1_g7971	-
file_1_file_1_g7972	Mal-A4
file_1_file_1_g7973	XRN1
file_1_file_1_g7974	NFYB
file_1_file_1_g7975	ABCG5
file_1_file_1_g7977	-
file_1_file_1_g7978	-
file_1_file_1_g7979	-
file_1_file_1_g7980	Obp73a
file_1_file_1_g7981	-
file_1_file_1_g7982	MCU
file_1_file_1_g7983	-
file_1_file_1_g7984	PLAA
file_1_file_1_g7985	SCRB6
file_1_file_1_g7986	-
file_1_file_1_g7987	FNIP1
file_1_file_1_g7988	KDM8
file_1_file_1_g7989	-
file_1_file_1_g7990	PAPSS2
file_1_file_1_g7991	PAPSS2
file_1_file_1_g7992	GPS2
file_1_file_1_g7993	FAM13A
file_1_file_1_g7995	-
file_1_file_1_g7996	-
file_1_file_1_g7999	-
file_1_file_1_g8000	TSR3
file_1_file_1_g8003	CELSR2
file_1_file_1_g8004	syd-1
file_1_file_1_g8007	-
file_1_file_1_g8008	-
file_1_file_1_g8009	DOCK3
file_1_file_1_g8011	UCHL3
file_1_file_1_g8014	-
file_1_file_1_g8015	-
file_1_file_1_g8016	-
file_1_file_1_g8019	FAM32A
file_1_file_1_g8020	-
file_1_file_1_g8021	NSF
file_1_file_2_9175_g	NSF
file_1_file_1_g8022	ELOF1
file_1_file_1_g8023	CHERP
file_1_file_1_g8024	MSTO1
file_1_file_1_g8025	FOXN4
file_1_file_1_g8026	-
file_1_file_1_g8027	NDST1
file_1_file_1_g8029	MRPL47
file_1_file_1_g8031	-
file_1_file_1_g8032	-
file_1_file_1_g8033	-
file_1_file_1_g8035	-
file_1_file_1_g8036	-
file_1_file_1_g8037	-
file_1_file_1_g8039	-
file_1_file_1_g8040	-
file_1_file_1_g8041	-
file_1_file_2_9195_g	-
file_1_file_1_g8042	-
file_1_file_1_g8043	-
file_1_file_1_g8044	-
file_1_file_1_g8045	-
file_1_file_1_g8046	-
file_1_file_1_g8047	-
file_1_file_1_g8048	-
file_1_file_1_g8049	-
file_1_file_1_g8050	-
file_1_file_1_g8051	-
file_1_file_1_g8052	-
file_1_file_2_9208_g	-
file_1_file_1_g8053	-
file_1_file_1_g8054	-
file_1_file_1_g8056	-
file_1_file_1_g8057	-
file_1_file_1_g8058	-
file_1_file_1_g8059	PNLIP
file_1_file_2_9213_g	-
file_1_file_1_g8060	-
file_1_file_1_g8061	CAMK2G
file_1_file_1_g8062	VGLL4
file_1_file_1_g8064	-
file_1_file_1_g8065	DLD
file_1_file_1_g8066	-
file_1_file_1_g8067	-
file_1_file_1_g8068	Y-f
file_1_file_1_g8069	CRYL1
file_1_file_1_g8070	STK11
file_1_file_1_g8071	-
file_1_file_2_9227_g	ELOVL7
file_1_file_1_g8072	ELOVL7
file_1_file_1_g8074	ELOVL7
file_1_file_1_g8076	ELOVL7
file_1_file_1_g8077	SUMF1
file_1_file_1_g8078	-
file_1_file_1_g8079	OSGEPL1
file_1_file_1_g8080	AGPAT3
file_1_file_1_g8081	DGCR6
file_1_file_1_g8082	MEAF6
file_1_file_1_g8083	-
file_1_file_1_g8086	AKAP14
file_1_file_1_g8087	-
file_1_file_1_g8088	-
file_1_file_1_g8089	AKAP14
file_1_file_1_g8090	AKAP14
file_1_file_1_g8091	AKAP14
file_1_file_1_g8092	AKAP14
file_1_file_1_g8094	AKAP14
file_1_file_1_g8095	-
file_1_file_1_g8096	-
file_1_file_1_g8097	-
file_1_file_1_g8098	-
file_1_file_1_g8099	-
file_1_file_1_g8100	-
file_1_file_1_g8101	RAB3B
file_1_file_1_g8102	MINPP1
file_1_file_1_g8103	GRIN3A
file_1_file_1_g8104	-
file_1_file_1_g8105	-
file_1_file_1_g8106	-
file_1_file_1_g8107	EIF2B3
file_1_file_1_g8108	PNLIP
file_1_file_1_g8109	-
file_1_file_2_9266_g	OXCT1
file_1_file_1_g8110	OXCT1
file_1_file_1_g8111	GIPC3
file_1_file_1_g8113	GPN2
file_1_file_1_g8114	FAM120A
file_1_file_1_g8115	DIRAS1
file_1_file_2_9272_g	-
file_1_file_1_g8116	-
file_1_file_1_g8117	-
file_1_file_1_g8118	THEM6
file_1_file_1_g8119	THEM6
file_1_file_1_g8120	THEM6
file_1_file_1_g8121	-
file_1_file_1_g8122	CPE
file_1_file_1_g8123	-
file_1_file_1_g8124	SYN3
file_1_file_1_g8125	TIMP3
file_1_file_1_g8126	SYN3
file_1_file_1_g8127	C9orf116
file_1_file_1_g8128	TBC1D30
file_1_file_1_g8129	GLDC
file_1_file_1_g8130	FADD
file_1_file_1_g8131	PFAS
file_1_file_1_g8132	SRRM1
file_1_file_1_g8133	-
file_1_file_1_g8136	-
file_1_file_1_g8137	-
file_1_file_1_g8139	tkr-3
file_1_file_1_g8140	GLUL
file_1_file_1_g8141	-
file_1_file_2_9296_g	-
file_1_file_1_g8142	-
file_1_file_1_g8143	-
file_1_file_1_g8144	C1orf27
file_1_file_1_g8146	NUDC
file_1_file_1_g8147	-
file_1_file_1_g8148	NUDC
file_1_file_1_g8149	-
file_1_file_1_g8150	TIAM1
file_1_file_1_g8151	-
file_1_file_1_g8154	LIN28B
file_1_file_1_g8158	PRDM1
file_1_file_1_g8160	DUS4L
file_1_file_1_g8161	PDCD2
file_1_file_1_g8162	TMEM242
file_1_file_1_g8163	SENP6
file_1_file_1_g8164	SENP6
file_1_file_1_g8165	CCDC6
file_1_file_1_g8166	-
file_1_file_1_g8167	ORC3
file_1_file_1_g8168	-
file_1_file_1_g8169	-
file_1_file_1_g8170	-
file_1_file_1_g8171	-
file_1_file_1_g8172	-
file_1_file_1_g8173	-
file_1_file_1_g8174	-
file_1_file_1_g8175	-
file_1_file_1_g8176	-
file_1_file_1_g8177	-
file_1_file_1_g8178	-
file_1_file_1_g8179	-
file_1_file_1_g8180	-
file_1_file_1_g8181	-
file_1_file_1_g8183	-
file_1_file_1_g8184	-
file_1_file_1_g8185	-
file_1_file_1_g8186	-
file_1_file_1_g8187	-
file_1_file_1_g8188	-
file_1_file_1_g8190	-
file_1_file_1_g8191	-
file_1_file_1_g8192	-
file_1_file_1_g8193	-
file_1_file_1_g8194	-
file_1_file_1_g8195	-
file_1_file_1_g8196	-
file_1_file_1_g8199	CYP302A1
file_1_file_1_g8200	OSGEPL1
file_1_file_1_g8201	-
file_1_file_1_g8202	EIF3G
file_1_file_1_g8203	EPB41L4B
file_1_file_1_g8204	EPB41L4B
file_1_file_1_g8205	-
file_1_file_1_g8206	ATP13A2
file_1_file_1_g8207	POPDC3
file_1_file_1_g8209	BVES
file_1_file_1_g8210	DBT
file_1_file_1_g8211	-
file_1_file_1_g8212	GNBPB1
file_1_file_1_g8213	RABL3
file_1_file_1_g8214	MUSK
file_1_file_1_g8215	GTF2E1
file_1_file_1_g8216	LACE1
file_1_file_1_g8217	RICTOR
file_1_file_1_g8218	-
file_1_file_1_g8219	-
file_1_file_1_g8220	-
file_1_file_1_g8222	ZMAT2
file_1_file_1_g8223	-
file_1_file_1_g8224	-
file_1_file_2_9381_g	RAD54L2
file_1_file_1_g8225	RAD54L2
file_1_file_2_9382_g	RAD54L2
file_1_file_1_g8226	NDUFB7
file_1_file_1_g8227	NEK8
file_1_file_1_g8228	SNRPA1
file_1_file_1_g8229	-
file_1_file_1_g8230	dnc
file_1_file_2_9390_g	-
file_1_file_1_g8233	-
file_1_file_1_g8235	-
file_1_file_1_g8236	-
file_1_file_1_g8239	-
file_1_file_1_g8240	-
file_1_file_1_g8241	METAP2
file_1_file_1_g8242	-
file_1_file_1_g8243	BRE
file_1_file_1_g8244	HCCS
file_1_file_1_g8245	SLC44A1
file_1_file_1_g8246	BRIX1
file_1_file_1_g8247	D2HGDH
file_1_file_1_g8248	PAIP1
file_1_file_1_g8249	ISCA1
file_1_file_1_g8250	PUS7
file_1_file_1_g8252	HIVEP2
file_1_file_1_g8257	-
file_1_file_1_g8261	-
file_1_file_1_g8266	RSPH3
file_1_file_2_9426_g	PRDM13
file_1_file_1_g8267	PRDM13
file_1_file_1_g8268	RpS4
file_1_file_1_g8270	-
file_1_file_2_9430_g	AGL
file_1_file_1_g8271	AGL
file_1_file_1_g8272	NT1
file_1_file_1_g8273	-
file_1_file_1_g8278	-
file_1_file_1_g8279	-
file_1_file_1_g8280	-
file_1_file_1_g8281	CES5A
file_1_file_1_g8282	CES5A
file_1_file_1_g8283	CES5A
file_1_file_1_g8284	NEUROG1
file_1_file_1_g8285	-
file_1_file_1_g8286	-
file_1_file_1_g8287	-
file_1_file_1_g8289	RAP1GDS1
file_1_file_1_g8293	-
file_1_file_1_g8294	-
file_1_file_1_g8295	-
file_1_file_1_g8296	-
file_1_file_1_g8298	-
file_1_file_1_g8299	-
file_1_file_1_g8300	-
file_1_file_1_g8301	-
file_1_file_1_g8302	-
file_1_file_1_g8303	-
file_1_file_2_9462_g	-
file_1_file_1_g8304	-
file_1_file_1_g8306	-
file_1_file_1_g8307	GRIP1
file_1_file_1_g8308	-
file_1_file_1_g8309	-
file_1_file_1_g8310	-
file_1_file_1_g8311	-
file_1_file_1_g8312	-
file_1_file_1_g8314	-
file_1_file_1_g8315	-
file_1_file_1_g8316	TESK2
file_1_file_1_g8317	-
file_1_file_1_g8318	ARL8B
file_1_file_1_g8319	-
file_1_file_1_g8320	KMT2E
file_1_file_1_g8321	EBNA1BP2
file_1_file_1_g8322	SRP72
file_1_file_1_g8323	-
file_1_file_1_g8325	-
file_1_file_1_g8326	-
file_1_file_1_g8328	-
file_1_file_1_g8329	-
file_1_file_1_g8330	-
file_1_file_1_g8331	-
file_1_file_1_g8332	-
file_1_file_1_g8333	-
file_1_file_1_g8334	-
file_1_file_1_g8335	MTF1
file_1_file_1_g8336	-
file_1_file_1_g8337	UNC5C
file_1_file_1_g8338	UNC5C
file_1_file_1_g8339	DUSP14
file_1_file_1_g8341	-
file_1_file_1_g8343	-
file_1_file_1_g8344	-
file_1_file_1_g8345	-
file_1_file_1_g8346	SEC24B
file_1_file_1_g8347	MKNK1
file_1_file_1_g8349	-
file_1_file_1_g8350	TMEM115
file_1_file_1_g8352	CBLL1
file_1_file_1_g8353	APOA1BP
file_1_file_1_g8354	PCNA
file_1_file_1_g8355	-
file_1_file_1_g8356	INTS5
file_1_file_2_9521_g	INTS5
file_1_file_1_g8357	INTS5
file_1_file_2_9522_g	INTS5
file_1_file_1_g8358	GPN1
file_1_file_1_g8359	TRMT5
file_1_file_1_g8360	TRMT5
file_1_file_1_g8361	-
file_1_file_1_g8362	-
file_1_file_1_g8363	-
file_1_file_1_g8365	Arr2
file_1_file_1_g8366	PEX7
file_1_file_1_g8368	-
file_1_file_1_g8370	NPSR1
file_1_file_1_g8371	-
file_1_file_1_g8372	NPSR1
file_1_file_1_g8373	-
file_1_file_1_g8374	RBM47
file_1_file_1_g8375	DARS2
file_1_file_1_g8376	-
file_1_file_1_g8377	GDAP2
file_1_file_1_g8379	-
file_1_file_1_g8381	LMBRD2
file_1_file_1_g8383	-
file_1_file_1_g8384	DPP3
file_1_file_1_g8385	NUAK1
file_1_file_1_g8386	NUAK1
file_1_file_1_g8387	-
file_1_file_1_g8388	RUVBL1
file_1_file_2_9551_g	RUVBL1
file_1_file_1_g8389	IPO13
file_1_file_1_g8390	-
file_1_file_1_g8391	PARP1
file_1_file_1_g8392	SAMD8
file_1_file_1_g8393	-
file_1_file_1_g8395	GOPC
file_1_file_1_g8396	-
file_1_file_1_g8397	-
file_1_file_1_g8398	VTA1
file_1_file_1_g8399	TMEM35
file_1_file_1_g8400	CYB5RL
file_1_file_1_g8401	-
file_1_file_1_g8402	MLLT4
file_1_file_1_g8403	MLLT4
file_1_file_1_g8404	DUSP6
file_1_file_1_g8406	DUSP6
file_1_file_1_g8407	-
file_1_file_1_g8408	KEAP1
file_1_file_1_g8409	RANBP3
file_1_file_1_g8410	RANBP3
file_1_file_1_g8411	-
file_1_file_1_g8415	-
file_1_file_1_g8416	PRKCD
file_1_file_1_g8418	ISY1
file_1_file_2_9586_g	GAK
file_1_file_1_g8419	GAK
file_1_file_1_g8420	GAK
file_1_file_1_g8421	RNF41
file_1_file_1_g8422	KIAA0368
